store_id,n_test,wape,wpe,stockout_risk,surplus_mean_units,surplus_rate
store_ss01,364,0.088297273011957,-0.005632744992473679,0.29120879120879123,17.13403660577741,0.08652281305756142
store_mp01,364,0.08581559727930643,-0.0022695095962797216,0.2802197802197802,16.06688945672102,0.08491396964079884
store_gh01,364,0.08989188052662428,0.005055787041083087,0.2554945054945055,25.750402465259118,0.09678823088123434
